151	0.0020263419864932075	0.0009550110116833821	0.0009621429926482961
302	0.0037637179921148345	0.0009827290050452575	0.000976773997535929
604	0.007002899001236074	0.0009901059966068715	0.0009889549983199686
1208	0.01472505199490115	0.0010112409945577383	0.0010803659970406443
2416	0.04292372900818009	0.001035829001921229	0.00120026599324774
